severity,severity_final,length,recDate,dispDate,ocat
3,3,176,18919,19095,3
5,5,224,18919,19143,1
5,5,111,18919,19030,5
3,3,51,18918,18969,5
3,3,77,18919,18996,5
3,3,125,18919,19044,5
2,2,722,18919,19641,5
3,3,105,18919,19024,3
1,1,598,18918,19516,5
5,5,48,18919,18967,1
5,5,42,18919,18961,1
5,5,43,18919,18962,1
4,4,218,18919,19137,1
4,4,316,18919,19235,5
5,5,483,18919,19402,1
3,3,199,18919,19118,5
2,2,190,18919,19109,1
2,2,587,18919,19506,1
3,3,385,18919,19304,3
4,4,110,18919,19029,5
2,5,307,18919,19226,1
3,3,42,18919,18961,3
5,5,663,18919,19582,1
5,5,132,18914,19046,2
5,5,296,18919,19215,1
3,3,545,18851,19396,5
3,3,273,18851,19124,5
3,3,348,18919,19267,5
1,5,141,18919,19060,1
4,4,32,18915,18947,5
3,3,667,18855,19522,5
5,5,35,18912,18947,5
2,5,336,18919,19255,1
5,5,90,18900,18990,1
5,5,58,18919,18977,1
4,4,160,18919,19079,5
5,5,65,18919,18984,2
3,3,198,18919,19117,5
3,3,83,18919,19002,3
5,5,161,18919,19080,1
5,5,152,18919,19071,2
2,5,84,18919,19003,1
2,5,84,18919,19003,1
3,3,226,18919,19145,1
4,4,476,18919,19395,1
3,5,476,18919,19395,1
3,3,54,18919,18973,1
4,5,1633,18919,20552,1
4,4,30,18919,18949,1
2,2,691,18919,19610,5
5,5,145,18919,19064,5
1,1,817,18919,19736,5
1,1,728,18919,19647,5
2,2,176,18919,19095,5
2,2,306,18919,19225,1
4,4,341,18919,19260,5
4,4,120,18919,19039,5
5,5,468,18919,19387,5
5,5,601,18919,19520,3
5,5,293,18919,19212,5
5,5,5,18919,18924,2
3,3,28,18919,18947,5
1,1,1028,18919,19947,5
4,4,84,18919,19003,5
3,3,463,18919,19382,5
4,6,327,18919,19246,5
5,5,361,18920,19281,1
0,0,1854,18918,20772,4
4,4,680,18920,19600,5
3,3,279,18920,19199,5
4,4,239,18920,19159,5
1,1,1584,18919,20503,5
3,4,138,18920,19058,5
3,3,441,18920,19361,5
1,1,244,18919,19163,5
1,1,242,18909,19151,5
1,1,703,18909,19612,5
5,5,147,18920,19067,3
1,1,133,18918,19051,3
5,5,119,18920,19039,2
5,5,41,18920,18961,1
5,5,113,18920,19033,2
1,6,126,18920,19046,1
3,3,46,18920,18966,5
5,5,60,18920,18980,1
4,4,335,18920,19255,5
5,5,285,18920,19205,3
5,5,32,18920,18952,2
5,5,55,18920,18975,1
4,4,162,18920,19082,2
3,3,270,18920,19190,5
4,5,272,18920,19192,1
4,6,78,18920,18998,2
4,5,272,18920,19192,1
2,2,133,18918,19051,5
2,2,575,18918,19493,5
2,2,163,18918,19081,5
2,2,642,18920,19562,1
3,5,48,18920,18968,1
5,5,176,18920,19096,1
1,1,163,18918,19081,3
3,3,222,18920,19142,1
5,5,49,18920,18969,1
3,3,421,18919,19340,5
3,3,421,18919,19340,5
2,2,435,18920,19355,1
3,3,200,18920,19120,5
2,2,424,18920,19344,5
5,5,368,18920,19288,2
1,2,191,18919,19110,5
5,5,139,18920,19059,1
4,4,376,18920,19296,2
4,4,83,18920,19003,5
5,5,159,18920,19079,5
5,5,47,18920,18967,1
4,4,306,18920,19226,5
3,4,200,18920,19120,5
5,5,896,18920,19816,5
1,1,76,18920,18996,1
5,5,141,18864,19005,5
5,5,126,18920,19046,2
2,2,1259,18920,20179,5
2,3,1138,18920,20058,5
5,5,306,18920,19226,5
3,3,305,18920,19225,5
1,1,383,18920,19303,3
5,5,330,18920,19250,5
2,2,64,18920,18984,5
4,4,189,18920,19109,5
5,5,294,18920,19214,5
3,3,134,18920,19054,5
5,6,202,18920,19122,5
4,4,342,18920,19262,5
3,3,235,18920,19155,3
4,4,189,18920,19109,2
5,5,4,18920,18924,2
3,3,250,18920,19170,5
5,5,63,18920,18983,1
4,4,232,18920,19152,5
3,3,48,18920,18968,5
2,2,61,18920,18981,1
4,6,95,18920,19015,5
3,3,39,18921,18960,5
0,0,1028,18921,19949,4
5,5,340,18921,19261,5
5,5,376,18921,19297,5
3,3,145,18921,19066,5
5,5,419,18921,19340,5
5,5,39,18921,18960,5
4,6,241,18921,19162,5
1,1,1584,18919,20503,5
5,5,113,18912,19025,1
1,3,260,18920,19180,5
2,2,558,18920,19478,5
2,2,1210,18920,20130,5
2,2,96,18920,19016,5
4,4,46,18921,18967,1
5,5,39,18920,18959,2
3,6,299,18921,19220,5
5,5,47,18921,18968,1
4,4,39,18920,18959,2
2,2,958,18918,19876,1
5,5,181,18921,19102,1
1,1,518,18921,19439,5
1,1,518,18921,19439,5
2,2,285,18921,19206,1
5,5,172,18921,19093,1
4,4,326,18920,19246,5
5,5,139,18921,19060,1
2,2,360,18921,19281,5
1,1,695,18919,19614,5
1,1,695,18919,19614,5
4,4,411,18921,19332,3
2,5,304,18921,19225,1
3,3,144,18921,19065,5
2,2,223,18913,19136,1
2,2,475,18913,19388,1
2,2,428,18913,19341,1
2,2,367,18921,19288,1
5,5,40,18921,18961,1
1,2,271,18921,19192,1
0,2,2211,18883,21094,4
1,2,264,18921,19185,1
5,5,251,18921,19172,2
5,5,454,18921,19375,1
3,3,45,18921,18966,5
3,3,45,18921,18966,5
3,4,299,18921,19220,5
3,4,299,18921,19220,5
3,3,45,18921,18966,5
4,4,96,18921,19017,2
5,7,41,18921,18962,1
5,5,327,18921,19248,2
5,5,125,18921,19046,1
1,5,271,18921,19192,1
5,5,27,18921,18948,1
5,5,47,18921,18968,1
5,5,20,18921,18941,1
5,5,77,18921,18998,1
5,5,448,18921,19369,1
5,5,276,18921,19197,5
5,5,448,18921,19369,1
5,5,200,18921,19121,1
2,5,313,18921,19234,1
3,3,200,18921,19121,1
5,5,200,18921,19121,1
3,5,110,18921,19031,1
5,5,32,18921,18953,1
5,5,32,18921,18953,1
5,5,104,18921,19025,1
5,6,347,18921,19268,1
5,6,347,18921,19268,1
2,2,453,18921,19374,1
2,2,347,18921,19268,1
5,5,19,18921,18940,1
3,4,517,18921,19438,5
4,4,412,18921,19333,5
3,3,6,18921,18927,5
2,6,291,18921,19212,5
2,6,291,18921,19212,5
5,5,178,18921,19099,2
3,3,118,18921,19039,5
5,5,46,18921,18967,2
3,3,80,18921,19001,5
3,3,556,18921,19477,5
3,3,283,18921,19204,5
3,3,283,18921,19204,5
3,3,28,18921,18949,3
5,5,89,18921,19010,2
4,4,440,18921,19361,5
4,4,440,18921,19361,5
4,4,440,18921,19361,5
4,4,440,18921,19361,5
3,3,658,18921,19579,5
3,3,192,18921,19113,3
4,4,131,18921,19052,5
4,4,131,18921,19052,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
2,2,383,18922,19305,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
4,6,495,18922,19417,5
4,4,130,18922,19052,5
4,4,130,18922,19052,5
3,3,45,18922,18967,3
1,1,391,18922,19313,5
5,5,107,18922,19029,5
3,4,96,18922,19018,5
4,4,271,18922,19193,3
5,5,111,18922,19033,5
5,5,240,18922,19162,5
5,5,306,18922,19228,3
5,3,124,18922,19046,5
1,1,695,18919,19614,5
3,6,40,18922,18962,5
3,3,55,18920,18975,1
5,5,327,18922,19249,5
5,5,327,18922,19249,5
5,5,327,18922,19249,5
5,5,73,18922,18995,2
4,4,31,18922,18953,5
5,5,68,18922,18990,2
3,3,61,18922,18983,5
3,3,61,18922,18983,5
3,3,264,18922,19186,5
3,3,81,18922,19003,3
3,3,61,18922,18983,5
5,5,313,18922,19235,5
3,3,73,18922,18995,5
3,3,73,18922,18995,5
3,3,195,18922,19117,5
3,3,403,18922,19325,5
3,3,40,18922,18962,5
5,5,123,18922,19045,5
4,4,214,18922,19136,3
4,4,193,18922,19115,5
5,5,195,18922,19117,5
2,2,688,18923,19611,5
5,5,78,18923,19001,5
5,5,304,18923,19227,5
5,5,109,18923,19032,5
3,3,786,18923,19709,3
1,1,173,18923,19096,3
5,5,185,18923,19108,3
5,5,66,18923,18989,5
3,3,108,18923,19031,3
5,5,123,18923,19046,5
5,5,57,18923,18980,5
1,1,312,18923,19235,5
3,3,36,18923,18959,5
5,5,121,18923,19044,5
5,6,313,18923,19236,5
3,3,892,18923,19815,5
4,6,17,18923,18940,5
5,5,239,18923,19162,5
3,3,156,18923,19079,5
5,5,716,18923,19639,5
5,5,80,18923,19003,5
5,5,267,18923,19190,5
5,5,88,18923,19011,5
3,3,240,18923,19163,5
4,6,107,18923,19030,5
1,1,530,18923,19453,5
2,2,46,18923,18969,5
5,5,3,18923,18926,5
4,4,79,18923,19002,2
4,4,157,18923,19080,2
4,4,591,18923,19514,5
3,3,78,18923,19001,5
5,5,130,18923,19053,3
2,2,323,18923,19246,5
4,4,227,18923,19150,5
5,5,150,18923,19073,5
3,3,414,18924,19338,5
3,3,183,18923,19106,5
5,5,42,18924,18966,5
5,5,281,18924,19205,5
5,5,422,18924,19346,5
5,6,443,18924,19367,5
5,5,57,18924,18981,5
5,5,74,18923,18997,3
5,5,168,18924,19092,5
4,4,122,18924,19046,5
4,4,529,18924,19453,5
5,5,25,18924,18949,5
5,5,127,18924,19051,5
3,3,268,18924,19192,5
5,5,269,18924,19193,5
4,4,51,18924,18975,5
5,5,83,18924,19007,1
5,5,83,18924,19007,1
2,2,392,18924,19316,1
1,1,1634,18921,20555,5
2,2,392,18924,19316,1
2,2,392,18924,19316,1
5,5,129,18924,19053,1
2,5,59,18924,18983,1
2,5,183,18924,19107,1
2,2,141,18924,19065,1
5,5,120,18924,19044,3
2,2,330,18924,19254,1
5,5,35,18924,18959,5
5,5,21,18924,18945,5
5,5,42,18924,18966,1
5,5,95,18921,19016,1
5,5,53,18921,18974,1
5,5,95,18921,19016,1
2,2,364,18924,19288,1
3,3,170,18924,19094,5
5,5,106,18924,19030,1
5,5,388,18924,19312,1
2,2,449,18924,19373,5
4,4,241,18924,19165,1
4,4,241,18924,19165,1
2,2,134,18924,19058,1
2,2,731,18924,19655,1
2,2,129,18924,19053,1
2,2,249,18924,19173,5
3,3,38,18923,18961,5
2,2,129,18924,19053,1
2,2,593,18921,19514,1
5,5,273,18924,19197,1
4,4,135,18924,19059,2
2,2,70,18906,18976,1
1,1,1151,18922,20073,5
2,2,68,18908,18976,1
2,2,784,18924,19708,1
5,5,128,18924,19052,1
5,5,135,18924,19059,1
2,2,65,18911,18976,1
2,2,128,18924,19052,1
5,5,129,18924,19053,1
3,3,470,18924,19394,1
5,5,79,18924,19003,2
2,2,437,18924,19361,1
5,5,239,18924,19163,1
2,2,63,18913,18976,1
2,5,358,18924,19282,1
2,5,549,18924,19473,1
5,5,95,18920,19015,1
1,2,303,18923,19226,5
2,5,106,18861,18967,1
1,1,450,18924,19374,1
5,5,203,18924,19127,1
5,5,203,18924,19127,1
5,5,104,18919,19023,1
3,3,138,18921,19059,5
2,5,213,18924,19137,1
5,5,402,18924,19326,1
3,3,113,18924,19037,5
5,5,153,18924,19077,1
3,3,448,18924,19372,5
3,3,115,18859,18974,3
5,5,80,18924,19004,1
3,7,416,18924,19340,5
3,3,394,18924,19318,5
2,5,99,18924,19023,1
5,5,161,18924,19085,1
3,3,330,18924,19254,5
2,2,151,18924,19075,5
2,2,2276,18924,21200,5
4,4,81,18924,19005,5
5,5,49,18924,18973,3
5,5,87,18924,19011,5
3,3,247,18924,19171,5
5,5,162,18924,19086,3
1,1,413,18925,19338,3
5,5,43,18925,18968,5
2,2,185,18924,19109,5
2,2,415,18924,19339,5
1,1,36,18925,18961,3
3,3,48,18925,18973,5
3,4,57,18925,18982,5
3,3,244,18925,19169,5
3,4,231,18925,19156,5
5,5,91,18924,19015,2
4,4,279,18925,19204,5
5,5,79,18925,19004,5
4,4,279,18925,19204,5
1,1,492,18925,19417,3
3,3,315,18925,19240,3
3,3,36,18925,18961,5
3,3,374,18925,19299,5
3,3,71,18925,18996,5
2,2,219,18924,19143,5
3,3,419,18925,19344,5
5,5,93,18925,19018,5
3,3,116,18921,19037,5
5,5,3,18925,18928,5
5,5,45,18925,18970,1
5,5,35,18925,18960,1
3,6,294,18924,19218,5
5,5,218,18925,19143,1
5,5,86,18925,19011,1
3,5,58,18925,18983,1
2,2,72,18925,18997,1
2,2,58,18924,18982,5
2,2,357,18925,19282,1
4,4,329,18925,19254,5
5,5,121,18925,19046,1
5,5,82,18925,19007,1
5,5,107,18925,19032,1
3,3,575,18925,19500,5
5,5,139,18925,19064,1
5,5,149,18925,19074,1
5,5,308,18925,19233,1
5,5,131,18921,19052,1
5,5,254,18922,19176,1
1,5,462,18868,19330,1
5,5,145,18922,19067,1
5,5,43,18925,18968,1
5,5,136,18925,19061,2
3,6,205,18925,19130,5
4,4,543,18923,19466,1
4,4,122,18925,19047,5
1,1,759,18923,19682,5
1,1,759,18923,19682,5
2,2,50,18925,18975,1
5,5,121,18925,19046,1
2,5,79,18925,19004,1
2,2,759,18923,19682,5
2,2,759,18923,19682,5
5,6,225,18925,19150,1
4,4,202,18925,19127,5
5,5,43,18925,18968,2
5,5,151,18924,19075,1
4,4,15,18925,18940,5
5,5,127,18925,19052,1
2,2,1483,18925,20408,5
5,5,197,18925,19122,5
1,1,1483,18925,20408,5
2,5,1126,18925,20051,1
4,6,576,18925,19501,5
5,5,408,18925,19333,1
5,5,366,18925,19291,2
5,5,129,18925,19054,1
5,5,342,18925,19267,1
1,1,400,18925,19325,1
1,1,693,18925,19618,1
2,5,43,18925,18968,1
5,5,56,18925,18981,1
4,4,562,18925,19487,5
3,5,276,18925,19201,1
5,5,77,18924,19001,1
1,5,556,18925,19481,1
2,5,125,18925,19050,1
3,3,331,18925,19256,5
5,5,25,18922,18947,1
1,1,783,18925,19708,5
5,5,113,18925,19038,5
2,2,380,18925,19305,1
1,5,37,18925,18962,1
5,5,464,18925,19389,5
5,5,28,18925,18953,2
4,4,85,18925,19010,2
2,2,309,18925,19234,1
3,5,105,18925,19030,1
5,5,231,18925,19156,1
2,2,293,18758,19051,5
3,3,275,18925,19200,5
3,3,274,18925,19199,5
3,4,244,18925,19169,5
5,5,370,18925,19295,5
5,5,240,18925,19165,2
2,2,148,18925,19073,5
2,2,113,18925,19038,5
2,2,189,18925,19114,5
3,3,55,18925,18980,5
5,5,58,18925,18983,5
4,4,136,18925,19061,5
4,4,258,18925,19183,5
5,5,49,18925,18974,5
3,3,538,18925,19463,5
3,3,538,18925,19463,5
3,3,477,18925,19402,5
5,5,37,18925,18962,3
3,3,477,18925,19402,5
5,5,141,18926,19067,5
3,3,477,18925,19402,5
3,3,477,18925,19402,5
5,5,26,18926,18952,3
1,1,146,18925,19071,5
3,3,187,18926,19113,5
1,1,146,18925,19071,5
1,1,135,18925,19060,5
5,5,219,18926,19145,5
4,4,104,18926,19030,3
4,4,265,18926,19191,5
3,3,196,18926,19122,3
4,4,190,18926,19116,5
4,4,70,18926,18996,5
5,5,55,18926,18981,5
5,5,52,18925,18977,5
4,4,285,18926,19211,5
1,1,1150,18925,20075,5
3,4,141,18926,19067,5
2,2,146,18925,19071,5
3,3,21,18926,18947,5
3,3,146,18925,19071,5
5,5,77,18926,19003,5
3,3,146,18925,19071,5
1,1,146,18925,19071,5
2,2,146,18925,19071,5
4,4,153,18926,19079,5
3,3,54,18926,18980,5
1,2,264,18926,19190,5
3,3,146,18925,19071,5
3,3,749,18926,19675,5
2,3,175,18926,19101,5
2,3,175,18926,19101,5
3,6,145,18926,19071,5
5,5,42,18926,18968,3
5,5,40,18926,18966,5
3,3,511,18925,19436,5
5,5,236,18926,19162,2
2,2,177,18915,19092,5
5,5,1351,18926,20277,1
3,3,531,18925,19456,5
5,5,70,18926,18996,1
5,5,246,18926,19172,1
2,2,166,18926,19092,5
5,5,146,18926,19072,1
5,5,94,18924,19018,1
1,2,448,18925,19373,5
5,5,44,18926,18970,1
2,5,125,18926,19051,1
2,2,120,18926,19046,1
2,2,303,18861,19164,1
5,5,119,18926,19045,1
3,3,44,18925,18969,5
3,3,98,18925,19023,5
3,3,49,18925,18974,5
3,3,545,18925,19470,5
5,5,113,18905,19018,1
2,2,624,18926,19550,5
3,3,836,18925,19761,5
5,5,70,18926,18996,1
5,5,233,18926,19159,5
2,5,189,18926,19115,1
5,5,196,18926,19122,1
5,5,50,18926,18976,1
5,5,57,18926,18983,1
5,5,57,18926,18983,1
5,5,138,18926,19064,1
1,1,400,18925,19325,5
5,5,343,18926,19269,1
5,6,103,18926,19029,5
3,3,428,18926,19354,5
5,5,420,18926,19346,5
3,5,666,18785,19451,5
5,5,161,18926,19087,5
3,3,497,18926,19423,5
5,5,160,18926,19086,5
5,5,182,18926,19108,5
2,6,274,18926,19200,5
3,3,218,18926,19144,3
5,5,27,18926,18953,2
2,2,105,18926,19031,5
3,3,37,18926,18963,5
4,4,142,18926,19068,5
4,4,43,18926,18969,2
2,2,342,18926,19268,5
4,4,43,18926,18969,2
2,2,212,18926,19138,5
2,2,212,18926,19138,5
4,4,69,18926,18995,5
4,4,13,18926,18939,2
4,4,43,18926,18969,2
2,2,112,18926,19038,5
5,5,33,18926,18959,2
5,5,210,18926,19136,3
4,4,47,18926,18973,3
3,3,216,18926,19142,3
1,2,188,18926,19114,5
3,3,47,18926,18973,3
3,3,280,18927,19207,3
5,5,329,18927,19256,5
5,5,148,18927,19075,5
2,2,231,18926,19157,5
5,5,146,18927,19073,3
5,5,147,18927,19074,3
5,5,323,18927,19250,5
1,2,324,18926,19250,5
5,5,201,18927,19128,2
4,4,644,18927,19571,3
3,5,343,18927,19270,1
3,3,410,18927,19337,5
3,3,37,18926,18963,5
2,2,121,18926,19047,5
2,2,315,18927,19242,1
5,5,272,18927,19199,1
5,5,77,18927,19004,1
4,4,256,18927,19183,1
4,6,112,18926,19038,5
5,5,42,18927,18969,1
2,2,167,18927,19094,5
3,3,328,18925,19253,5
5,5,40,18927,18967,1
5,5,91,18927,19018,1
3,3,582,18927,19509,5
5,5,154,18927,19081,1
1,3,98,18927,19025,1
5,5,54,18927,18981,1
4,4,89,18927,19016,2
2,5,313,18927,19240,1
3,6,389,18927,19316,5
4,6,189,18927,19116,5
3,3,88,18927,19015,5
1,1,531,18927,19458,5
1,1,439,18927,19366,5
5,5,36,18927,18963,2
5,5,95,18927,19022,5
5,5,117,18927,19044,2
5,5,859,18927,19786,1
3,3,88,18927,19015,5
5,5,48,18927,18975,1
5,5,131,18927,19058,1
1,1,100,18903,19003,1
5,5,61,18927,18988,2
5,5,253,18927,19180,1
2,2,311,18914,19225,1
2,2,311,18914,19225,1
5,5,40,18927,18967,2
3,3,74,18927,19001,5
3,6,20,18927,18947,5
5,5,18,18927,18945,2
5,5,126,18927,19053,1
5,5,335,18927,19262,1
2,2,492,18925,19417,1
5,5,198,18923,19121,1
4,4,111,18927,19038,5
1,1,195,18927,19122,1
1,1,195,18927,19122,1
5,5,250,18927,19177,1
4,4,139,18927,19066,3
2,5,215,18927,19142,1
5,5,209,18927,19136,1
5,5,175,18927,19102,1
5,5,215,18927,19142,1
2,2,18,18927,18945,1
5,6,222,18927,19149,1
4,4,41,18927,18968,5
5,5,113,18927,19040,2
4,4,188,18927,19115,2
5,5,285,18927,19212,3
5,5,46,18927,18973,5
3,3,390,18927,19317,3
2,2,104,18927,19031,5
2,2,104,18927,19031,5
5,5,39,18927,18966,5
3,3,104,18927,19031,5
3,3,159,18927,19086,5
3,3,158,18927,19085,5
4,4,82,18927,19009,2
4,4,42,18927,18969,5
5,6,411,18927,19338,3
2,2,69,18927,18996,5
4,4,151,18927,19078,5
5,5,92,18927,19019,2
4,4,4,18927,18931,2
2,2,490,18927,19417,5
5,5,232,18927,19159,2
2,2,490,18927,19417,5
5,5,117,18927,19044,5
5,5,180,18927,19107,2
4,4,222,18927,19149,5
5,5,710,18928,19638,5
4,4,138,18928,19066,5
5,5,32,18928,18960,5
3,3,710,18928,19638,5
3,3,252,18927,19179,5
2,2,573,18928,19501,1
2,2,573,18928,19501,1
4,4,117,18928,19045,5
1,1,269,18928,19197,5
5,5,386,18928,19314,5
3,4,38,18928,18966,5
5,5,501,18928,19429,5
4,4,32,18928,18960,5
0,0,1050,18928,19978,4
5,5,87,18928,19015,5
5,5,46,18928,18974,1
4,4,755,18928,19683,3
4,5,154,18928,19082,1
1,1,187,18927,19114,5
1,1,187,18927,19114,5
5,5,201,18928,19129,1
5,5,102,18928,19030,1
5,5,173,18928,19101,1
5,5,39,18928,18967,1
5,5,89,18928,19017,1
3,3,166,18928,19094,1
5,5,143,18928,19071,1
5,5,112,18926,19038,1
2,2,719,18928,19647,1
5,5,19,18921,18940,1
5,5,38,18928,18966,2
5,5,32,18928,18960,5
2,2,162,18926,19088,5
2,2,176,18926,19102,5
5,6,200,18928,19128,1
1,1,497,18928,19425,5
3,3,81,18928,19009,5
3,3,109,18928,19037,5
2,2,1313,18928,20241,5
5,5,90,18928,19018,1
4,6,490,18928,19418,5
5,5,167,18928,19095,3
3,3,12,18928,18940,5
5,5,83,18928,19011,1
5,5,89,18928,19017,1
4,4,199,18928,19127,1
5,5,528,18928,19456,1
5,5,182,18928,19110,1
5,5,223,18928,19151,2
5,5,55,18928,18983,2
4,4,26,18928,18954,5
4,4,83,18928,19011,5
5,5,10,18928,18938,2
3,3,95,18928,19023,5
3,3,371,18928,19299,5
4,4,189,18928,19117,2
3,3,601,18928,19529,3
4,4,349,18928,19277,2
4,4,55,18928,18983,5
3,3,313,18928,19241,3
5,5,343,18928,19271,5
5,5,74,18928,19002,5
5,5,2076,18929,21005,5
5,5,82,18929,19011,5
3,3,501,18929,19430,5
3,3,165,18929,19094,5
3,3,165,18929,19094,5
5,5,192,18929,19121,5
3,3,40,18929,18969,3
3,3,186,18929,19115,5
3,3,177,18929,19106,3
3,3,184,18929,19113,3
1,1,482,18927,19409,5
5,5,180,18929,19109,5
3,3,783,18929,19712,3
5,5,86,18929,19015,5
5,5,124,18929,19053,5
5,5,195,18929,19124,5
3,3,226,18929,19155,3
4,4,87,18929,19016,5
4,5,277,18929,19206,2
2,2,356,18929,19285,5
2,3,222,18929,19151,5
3,3,158,18929,19087,3
4,4,25,18929,18954,5
1,2,123,18929,19052,5
1,1,664,18929,19593,3
1,1,647,18929,19576,5
5,5,30,18930,18960,3
5,5,298,18930,19228,3
5,5,73,18930,19003,5
2,3,158,18930,19088,5
2,3,100,18930,19030,5
2,2,291,18930,19221,5
5,6,317,18930,19247,5
5,6,44,18929,18973,5
5,5,152,18930,19082,5
5,5,444,18930,19374,5
4,4,137,18930,19067,5
5,5,141,18930,19071,5
5,5,310,18930,19240,3
3,3,400,18930,19330,5
4,4,43,18930,18973,5
5,5,32,18930,18962,3
5,5,79,18930,19009,5
5,5,29,18930,18959,2
1,1,747,18930,19677,5
1,1,333,18930,19263,5
5,5,72,18930,19002,3
2,3,110,18930,19040,5
2,2,134,18930,19064,5
2,3,134,18930,19064,5
1,1,236,18930,19166,5
2,3,110,18930,19040,5
5,5,129,18930,19059,2
4,4,141,18930,19071,2
5,5,141,18930,19071,2
3,3,746,18930,19676,3
3,3,521,18930,19451,5
4,4,172,18930,19102,2
3,6,229,18930,19159,5
2,2,736,18930,19666,5
2,2,323,18930,19253,5
5,5,183,18930,19113,2
5,5,65,18930,18995,2
2,2,166,18930,19096,5
5,5,18,18930,18948,2
3,3,129,18930,19059,5
1,1,828,18930,19758,3
3,3,815,18930,19745,5
3,3,815,18930,19745,3
3,4,213,18930,19143,3
5,5,261,18930,19191,3
5,5,51,18930,18981,5
1,1,555,18930,19485,5
5,5,43,18930,18973,5
5,5,53,18931,18984,3
3,3,31,18930,18961,5
5,5,84,18931,19015,5
3,3,399,18931,19330,5
5,5,28,18931,18959,3
3,3,142,18931,19073,5
3,3,218,18931,19149,5
5,5,80,18931,19011,5
5,6,277,18931,19208,5
3,3,178,18931,19109,5
3,6,394,18931,19325,5
4,4,64,18931,18995,3
2,2,94,18930,19024,5
2,2,88,18931,19019,1
3,3,131,18928,19059,5
3,3,49,18931,18980,1
3,3,42,18931,18973,5
4,4,561,18931,19492,5
5,5,445,18930,19375,5
2,5,317,18931,19248,1
4,4,325,18931,19256,3
3,6,366,18931,19297,5
5,5,346,18931,19277,1
1,1,500,18928,19428,5
5,5,38,18931,18969,1
5,5,65,18931,18996,1
5,5,70,18931,19001,1
5,5,21,18931,18952,5
2,2,113,18931,19044,1
3,3,443,18931,19374,5
1,1,1221,18931,20152,3
2,2,43,18931,18974,1
2,5,43,18931,18974,1
2,2,113,18931,19044,1
3,3,31,18931,18962,1
4,5,175,18931,19106,1
4,5,93,18931,19024,1
5,5,277,18931,19208,5
2,2,113,18931,19044,1
2,2,142,18929,19071,5
2,2,160,18929,19089,5
2,2,142,18929,19071,5
2,4,359,18931,19290,1
5,5,133,18931,19064,1
5,5,120,18930,19050,3
5,5,121,18931,19052,1
0,0,1043,18928,19971,4
2,2,107,18931,19038,1
2,2,212,18931,19143,1
5,5,298,18931,19229,1
1,1,178,18931,19109,5
5,5,26,18927,18953,1
2,2,212,18931,19143,1
4,4,219,18931,19150,5
5,5,67,18931,18998,1
2,2,215,18928,19143,1
5,5,42,18931,18973,1
2,2,439,18928,19367,5
2,2,215,18928,19143,1
3,3,87,18929,19016,5
5,5,38,18931,18969,1
5,5,44,18931,18975,1
4,4,71,18931,19002,5
5,5,51,18931,18982,1
2,5,100,18931,19031,1
4,4,78,18927,19005,2
5,5,101,18931,19032,1
2,2,315,18931,19246,1
5,5,269,18931,19200,1
5,5,213,18931,19144,2
5,5,98,18931,19029,1
3,3,347,18929,19276,3
5,5,240,18931,19171,1
5,5,50,18931,18981,1
2,2,438,18928,19366,5
2,2,438,18928,19366,5
5,5,28,18931,18959,2
5,5,182,18931,19113,1
5,5,210,18927,19137,1
5,5,459,18931,19390,1
5,5,200,18931,19131,1
2,5,505,18931,19436,1
5,5,43,18931,18974,1
5,5,50,18931,18981,1
5,5,386,18931,19317,1
2,5,133,18931,19064,1
5,5,107,18931,19038,1
1,1,614,18927,19541,5
2,2,361,18931,19292,5
2,2,347,18931,19278,5
0,0,1460,18705,20165,4
3,3,277,18931,19208,5
1,1,1498,18931,20429,5
5,5,417,18931,19348,2
2,2,186,18931,19117,5
2,3,144,18931,19075,5
2,2,330,18931,19261,5
5,5,155,18931,19086,2
5,5,72,18931,19003,3
5,5,93,18931,19024,3
4,4,154,18931,19085,5
4,4,401,18931,19332,3
3,3,133,18931,19064,5
3,3,133,18931,19064,5
3,3,133,18931,19064,5
5,5,37,18931,18968,2
3,3,367,18931,19298,5
2,2,78,18931,19009,5
3,3,77,18932,19009,3
3,3,114,18932,19046,5
0,0,2141,18932,21073,4
1,1,960,18932,19892,5
1,1,321,18932,19253,5
0,2,1561,18928,20489,4
3,3,87,18932,19019,5
3,3,28,18932,18960,3
5,5,42,18931,18973,2
3,3,41,18932,18973,3
5,6,175,18931,19106,2
3,3,204,18932,19136,5
3,6,273,18932,19205,5
3,3,126,18932,19058,5
1,1,1330,18932,20262,5
5,5,177,18932,19109,3
5,5,287,18931,19218,5
4,4,115,18929,19044,5
3,4,339,18928,19267,5
3,4,339,18928,19267,5
3,4,339,18928,19267,5
3,3,91,18928,19019,5
3,3,65,18932,18997,5
3,3,65,18932,18997,5
3,3,141,18932,19073,5
3,6,107,18932,19039,5
3,3,211,18932,19143,5
4,4,199,18930,19129,5
5,5,610,18932,19542,1
5,6,337,18932,19269,1
4,4,70,18928,18998,5
5,5,87,18932,19019,1
5,5,139,18932,19071,1
5,5,25,18929,18954,1
5,5,25,18929,18954,1
3,3,28,18931,18959,5
5,5,970,18929,19899,5
3,3,374,18931,19305,5
4,4,400,18932,19332,5
2,2,73,18932,19005,1
3,3,148,18932,19080,5
